id,categoria,codigo,descripcion,unidad,precio_base,precio_material,precio_mano_obra
1002,PINTURA,EXT-PNT-GAT-STN,Cerca Porton - Tinturado o pintura integral de hoja de porton peatonal de madera por ambas caras,EA,45.0,0.0,0.0
1003,PINTURA,EXT-PNT-CNC-STN,Concreto Tinte - Aplicacion de tinte acrilico o acido penetrante decorativo para concreto exterior (Acid/Acrylic stain),SF,1.85,0.0,0.0
1004,PINTURA,EXT-PNT-CNC-SLB,"Concreto Pintura - Aplicacion de 2 manos de pintura para pisos de porche, anden o patio con aditivo antideslizante",SF,1.45,0.0,0.0
1005,PINTURA,EXT-PNT-CNC-EPX,Concreto Epoxico - Preparacion con desbaste mecanico y aplicacion de sistema epoxico bicomponente con hojuelas de vinil en piso de cochera/garaje,SF,4.85,0.0,0.0
1006,PINTURA,EXT-PNT-CNC-SEA,Concreto Sellado - Aplicacion de sellador transparente penetrante base siloxano/solvente antimanchas y antipolvo en andenes,SF,0.85,0.0,0.0
1007,PINTURA,EXT-PNT-DOR-ENT,"Pintura Puerta - Lijado, preparacion y aplicacion de 2 manos de esmalte de alta gama en puerta de entrada principal (Ambas caras)",EA,125.0,0.0,0.0
1008,PINTURA,EXT-PNT-DOR-FRM,Pintura Puerta Marco - Preparacion y pintura de jamba y marco exterior de puerta de entrada,EA,45.0,0.0,0.0
1009,PINTURA,EXT-PNT-GAR-SGL,"Pintura Garaje - Lavado, desengrasado y aplicacion a soplete de 2 manos de pintura exterior en puerta de cochera de 1 auto (8x7 pies)",EA,145.0,0.0,0.0
1010,PINTURA,EXT-PNT-GAR-DBL,Pintura Garaje - Pintura completa a soplete de puerta de cochera doble de 2 autos (16x7 pies),EA,225.0,0.0,0.0
1011,PINTURA,EXT-PNT-SHT-SET,"Pintura Persianas - Desmonte, limpieza, pintura a 2 manos y reinstalacion de par de postigos decorativos (Shutters) de vinil o madera",EA,55.0,0.0,0.0
1012,PINTURA,EXT-PNT-HGT-2ST,Pintura Recargo Altura - Suplemento por aplicacion de pintura o tinte en segundo nivel (entre 12 y 22 pies de altura),SF,0.45,0.0,0.0
1013,PINTURA,EXT-PNT-HGT-3ST,Pintura Recargo Altura - Suplemento por pintura en tercer nivel o sobre 22 pies con escalera de extension o andamio,SF,0.85,0.0,0.0
1014,VENTANAS,EXT-WND-INS-VN2,Ventana Reemplazo - Suministro e instalacion de ventana de vinil doble guillotina (Double Hung) doble vidrio Low-E/Argon tamano estandar (hasta 101 UI),EA,465.0,0.0,0.0
1015,VENTANAS,EXT-WND-INS-NEW,"Ventana Obra Nueva - Suministro e instalacion de ventana con aleta perimetral (Nailing Fin), fijada a montantes y sellada con cinta flashing",EA,525.0,0.0,0.0
1016,VENTANAS,EXT-WND-INS-SLD,Ventana Corrediza - Suministro e instalacion de ventana de vinil corrediza horizontal (Horizontal Slider) con mosquitero incluido,EA,440.0,0.0,0.0
1017,VENTANAS,EXT-WND-INS-PIC,Ventana Fija - Suministro e instalacion de ventana panoramica fija sin apertura (Picture Window) de hasta 20 pies cuadrados,EA,580.0,0.0,0.0
1018,VENTANAS,EXT-WND-INS-CLD,Ventana Madera Revestida - Suministro e instalacion de ventana premium de madera con revestimiento exterior de aluminio (Aluminum Clad Wood),EA,850.0,0.0,0.0
1019,VENTANAS,EXT-WND-INS-LBR,"Ventana Solo Labor - Mano de obra para retirar ventana vieja, colocar ventana provista por el cliente, nivelar con calzas (Shims) y fijar",EA,145.0,0.0,0.0
1020,VENTANAS,EXT-WND-LBR-NEW,"Ventana Solo Labor - Mano de obra para instalacion de ventana tipo nueva construccion con aleta, sellado de vano y cinta autoadherible",EA,195.0,0.0,0.0
1021,VENTANAS,EXT-WND-RST-ALL,Ventana R&R - Desmonte cuidadoso de ventana existente durante reparacion de pared exterior/siding y recolocacion hermetica (Detach & Reset),EA,165.0,0.0,0.0
1022,VENTANAS,EXT-WND-DEM-OLD,"Ventana Demolicion - Retiro de ventana vieja de madera, aluminio o vinil, desarmado y acarreo para desecho",EA,45.0,0.0,0.0
1023,PUERTAS,EXT-DOR-INS-STL,"Puerta Entrada Acero - Suministro e instalacion de puerta exterior de acero precolgada (Pre-hung) con marco, umbral ajustable y burletes",EA,585.0,0.0,0.0
1024,PUERTAS,EXT-DOR-INS-FBR,Puerta Entrada Fibra de Vidrio - Suministro e instalacion de puerta precolgada de fibra de vidrio texturizada de alto rendimiento termico,EA,820.0,0.0,0.0
1025,PUERTAS,EXT-DOR-INS-WOD,"Puerta Entrada Madera - Suministro e instalacion de puerta precolgada de madera solida (Caoba, Roble o Pino tratado) con marco perimetral",EA,1250.0,0.0,0.0
1026,PUERTAS,EXT-DOR-INS-LBR,"Puerta Exterior Labor - Solo mano de obra: plomeado, calzado con shims, atornillado a montantes y ajuste de cerrojos para puerta provista por cliente",EA,225.0,0.0,0.0
1027,PUERTAS,EXT-DOR-RST-ALL,Puerta Exterior R&R - Desmonte de unidad precolgada para cambio de piso o reparacion de vano y reinstalacion calibrada,EA,185.0,0.0,0.0
1028,PUERTAS,EXT-DOR-DEM-OLD,"Puerta Exterior Demolicion - Desprendimiento de puerta, marco y umbral deteriorado con retiro de escombros",EA,55.0,0.0,0.0
1029,PUERTAS,EXT-DOR-INS-PAT,Puerta Patio Corrediza - Suministro e instalacion de puerta corrediza de vidrio templado Low-E de 6 pies (72x80 pulg) con riel y cedazo,EA,1350.0,0.0,0.0
1030,PUERTAS,EXT-DOR-INS-PA8,Puerta Patio Corrediza - Suministro e instalacion de puerta corrediza amplia de 8 pies (96x80 pulg) con felpa hermetica reforzada,EA,1750.0,0.0,0.0
1031,PUERTAS,EXT-DOR-INS-FRN,Puerta Francesa Doble - Suministro e instalacion de juego de puertas francesas dobles abisagradas exteriores de 6 pies con vidrieras,EA,1650.0,0.0,0.0
1032,PUERTAS,EXT-DOR-PAT-LBR,"Puerta Patio Labor - Solo mano de obra: ensamblado de marco en sitio, sellado de base, nivelacion y montaje de paneles corredizos provistos",EA,360.0,0.0,0.0
1033,PUERTAS,EXT-DOR-INS-STM,"Puerta Tormenta - Suministro e instalacion de contrapuerta de aluminio extruido con vidrio de seguridad, mosquitero y cierrapuertas hidraulico",EA,385.0,0.0,0.0
1034,PUERTAS,EXT-DOR-STM-LBR,"Puerta Tormenta Labor - Solo mano de obra: corte a medida de marcos Z de aluminio, fijacion a jamba exterior e instalacion de pestillo",EA,135.0,0.0,0.0
1035,PUERTAS,EXT-DOR-STM-REM,Puerta Tormenta Demolicion - Desmonte de contrapuerta vieja de aluminio y retiro de anclajes oxidados,EA,35.0,0.0,0.0
1036,PUERTAS,EXT-GAR-INS-087,"Puerta Garaje 1 Auto - Suministro e instalacion de puerta seccional de acero aislada de 8x7 o 9x7 pies con rieles, resortes y rodillos",EA,1150.0,0.0,0.0
1037,PUERTAS,EXT-GAR-INS-167,Puerta Garaje Doble - Suministro e instalacion de puerta seccional de acero de 16x7 pies para 2 vehiculos con refuerzos antitorsion,EA,1850.0,0.0,0.0
1038,PUERTAS,EXT-GAR-INS-MTR,Puerta Garaje Motor - Suministro e instalacion de abridor/motor electrico a cadena o faja silenciosa de 1/2 a 3/4 HP con sensores y mandos,EA,440.0,0.0,0.0
1039,PUERTAS,EXT-GAR-LBR-DOR,"Puerta Garaje Labor - Solo mano de obra: armado de paneles seccionales, calibracion de resortes y tendido de rieles para puerta provista",EA,320.0,0.0,0.0
1040,PUERTAS,EXT-GAR-DEM-ALL,Puerta Garaje Demolicion - Desarmado con destensado seguro de resortes y retiro completo de porton de cochera viejo,EA,120.0,0.0,0.0
1041,VENTANAS,EXT-WND-SEA-FOM,Ventana/Puerta Sellado - Inyeccion perimetral en la cavidad del marco de espuma de poliuretano de baja expansion no deformable (Window & Door Foam),EA,22.0,0.0,0.0
1042,VENTANAS,EXT-WND-FLS-BUT,Ventana/Puerta Flasheo - Suministro e instalacion de cinta flexible autoadhesiva de butilo para sellado de alfeizar con declive (Sill Pan Flashing),LF,3.25,0.0,0.0
1043,VENTANAS,EXT-WND-TRM-BRK,Ventana/Puerta Moldura - Suministro e instalacion de moldura exterior de ladrillo/jamba (Brickmould) de madera tratada o PVC celular,LF,4.5,0.0,0.0
1044,VENTANAS,EXT-WND-CAU-PRM,Ventana/Puerta Calafateo - Sellado continuo de estanqueidad entre marco exterior y revestimiento con sellador de poliuretano o hibrido,LF,1.85,0.0,0.0
1045,PUERTAS,EXT-DOR-LCK-SET,Puerta Herraje - Instalacion de juego de chapa de manija y cerrojo de seguridad independiente de alta resistencia (Deadbolt),EA,65.0,0.0,0.0
1046,PUERTAS,EXT-DOR-WTH-STR,Puerta Aislamiento - Suministro e instalacion de kit completo de burlete perimetral de compresion y barrido de goma inferior de umbral,EA,48.0,0.0,0.0
1047,VENTANAS,EXT-WND-HGT-2ST,Ventana Recargo Altura - Suplemento de instalacion de ventana en segundo nivel (mas de 12 pies) por maniobra exterior en escalera/andamio,EA,45.0,0.0,0.0
1048,VENTANAS,EXT-WND-HGT-3ST,Ventana Recargo Altura - Suplemento por izado y colocacion de ventana en tercer piso o sobre 22 pies de altura,EA,85.0,0.0,0.0
1049,TERRAZAS,TRZ-NEW-SYS-PT5,"Terraza Nueva Completa - Suministro e instalacion integral de terraza de madera tratada a nivel de suelo/1er piso: zapatas, postes, vigas, viguetas a 16 pulg OC y piso 5/4x6",SF,32.0,0.0,0.0
1050,TERRAZAS,TRZ-NEW-SYS-ELV,"Terraza Nueva Elevada - Sistema completo de terraza elevada (2do nivel): zapatas profundas, postes 6x6, viga madrina triple, viguetas 2x10, piso tratado y arrostramientos diagonales",SF,44.0,0.0,0.0
1051,TERRAZAS,TRZ-NEW-SYS-CMP,Terraza Nueva Composite - Sistema completo de terraza con entramado estructural tratado a 12-16 pulg OC y piso de material compuesto (Trex/TimberTech) con clips ocultos,SF,56.0,0.0,0.0
1052,TERRAZAS,TRZ-NEW-FRM-ALL,"Terraza Nueva Estructura - Solo entramado portante nuevo: vigas maestras, viguetas tratadas 2x8 o 2x10 y anclaje a vivienda (sin piso)",SF,14.5,0.0,0.0
1053,TERRAZAS,TRZ-NEW-FLR-PT5,Terraza Nueva Entarimado - Suministro e instalacion de piso nuevo de pino tratado 5/4x6 con tornillos star-drive para exterior,SF,6.85,0.0,0.0
1054,TERRAZAS,TRZ-NEW-FLR-CMP,Terraza Nueva Entarimado - Suministro e instalacion de piso nuevo de material compuesto con fijaciones ocultas,SF,15.5,0.0,0.0
1055,TERRAZAS,TRZ-NEW-RAL-WOD,"Terraza Nueva Barandal - Barandal perimetral completo nuevo de madera tratada: pasamanos 2x6, base y balaustres 2x2 a menos de 4 pulg",LF,28.5,0.0,0.0
1056,TERRAZAS,TRZ-NEW-RAL-ALM,Terraza Nueva Barandal - Barandal nuevo prefabricado de aluminio extruido lacado negro con postes anclados,LF,62.0,0.0,0.0
1057,TERRAZAS,TRZ-NEW-STR-SET,"Terraza Nueva Escalera - Construccion completa de escalera exterior nueva: 3 largueros cortados 2x12, huellas dobles, contrahuellas y pasamanos en pendiente",LF,58.0,0.0,0.0
1058,TERRAZAS,TRZ-REP-PC-TB08,Terraza Reparacion - Sustitucion puntual de 1 tabla danada de piso de pino tratado 5/4x6 de 8 pies de largo con retiro y refijacion,EA,36.0,0.0,0.0
1059,TERRAZAS,TRZ-REP-PC-TB12,Terraza Reparacion - Sustitucion puntual de 1 tabla de piso de pino tratado 5/4x6 de 12 pies de largo fijada con tornillos exteriores,EA,49.0,0.0,0.0
1060,TERRAZAS,TRZ-REP-PC-TB16,Terraza Reparacion - Sustitucion de 1 tabla individual de piso tratado 5/4x6 de 16 pies de largo,EA,62.0,0.0,0.0
1061,TERRAZAS,TRZ-REP-PC-CMP12,Terraza Reparacion - Sustitucion de 1 tabla de material compuesto (Composite) de 12 pies con desarmado cuidadoso de clips contiguos,EA,95.0,0.0,0.0
1062,TERRAZAS,TRZ-REP-PC-CMP16,Terraza Reparacion - Sustitucion de 1 tabla de material compuesto de 16 pies con ajuste de clips perimetrales,EA,125.0,0.0,0.0
1063,TERRAZAS,TRZ-REP-LBR-BRD,"Terraza Reparacion Labor - Solo mano de obra: extraccion de tornillos oxidados/atorados, corte a escuadra y colocacion de 1 tabla individual provista",EA,25.0,0.0,0.0
1064,TERRAZAS,TRZ-REP-PC-STP,Terraza Reparacion - Reemplazo integral de 1 escalon suelto o roto (par de huellas 5/4 o 2x6 y contrahuella tratada),EA,68.0,0.0,0.0
1065,TERRAZAS,TRZ-REP-PC-TRD,Terraza Reparacion - Sustitucion puntual de tabla de huella individual de escalon con calzado de nivel,EA,38.0,0.0,0.0
1066,TERRAZAS,TRZ-REP-PC-STG,Terraza Reparacion - Retiro de larguero podrido y corte/instalacion de 1 nuevo larguero estructural 2x12 tratado (Stringer),EA,78.0,0.0,0.0
1067,TERRAZAS,TRZ-REP-PC-BAL,Terraza Reparacion - Sustitucion individual de balaustre de madera 2x2x36 pulg clavado y sellado,EA,9.5,0.0,0.0
1068,TERRAZAS,TRZ-REP-PC-PST,Terraza Reparacion - Desanclaje de poste de baranda 4x4 danado y reemplazo con nuevo poste tratado apernado con tirafondos,EA,65.0,0.0,0.0
1069,TERRAZAS,TRZ-REP-PC-SEC6,Terraza Reparacion - Sustitucion de seccion completa danada de barandal de madera de 6 pies lineales,EA,175.0,0.0,0.0
1070,TERRAZAS,TRZ-REP-PC-SEC8,Terraza Reparacion - Sustitucion de seccion completa danada de barandal de madera de 8 pies lineales,EA,225.0,0.0,0.0
1071,TERRAZAS,TRZ-REP-STR-SST,Terraza Reparacion - Refuerzo adosado lateral (Sistering) de vigueta con madero 2x8 o 2x10 tratado sin desmontar piso superior,LF,18.5,0.0,0.0
1072,TERRAZAS,TRZ-REP-MIN-TRP,Terraza Minimo Reparacion - Tarifa base de movilizacion para reparaciones menores de carpinteria exterior (Cubre puesta en sitio y diagnostico),EA,150.0,0.0,0.0
1073,TERRAZAS,TRZ-REP-RST-SEC,Terraza R&R - Desmonte cuidadoso de tramo de barandal o tablas para reparaciones estructurales y recolocacion calibrada (Detach & Reset),LF,8.5,0.0,0.0
1074,PORCHES,PRC-NEW-SYS-OPN,"Porche Abierto Completo - Suministro e instalacion de porche cubierto: zapatas, columnas, estructura de techo ligada a la casa, entarimado y cielo raso (sin mallas)",SF,48.0,0.0,0.0
1075,PORCHES,PRC-NEW-SYS-SCR,"Porche Mosquitero Completo - Sistema de porche cerrado con malla (Screened Porch): estructura portante, techo, cielo raso, piso y cerramiento perimetral con puerta",SF,62.0,0.0,0.0
1076,PORCHES,PRC-NEW-FLR-TNG,Porche Piso Machihembrado - Suministro e instalacion de piso tradicional machihembrado Tongue & Groove de 1x4 tratado fijado a ciegas,SF,8.5,0.0,0.0
1077,PORCHES,PRC-NEW-FLR-CMP,Porche Piso Composite - Suministro e instalacion de piso de duela compuesta machihembrada para porche frontal resistente a intemperie,SF,16.5,0.0,0.0
1078,PORCHES,PRC-NEW-CEI-BDB,Porche Cielo Raso Beadboard - Suministro e instalacion de cielo raso machihembrado Beadboard de pino o PVC con moldura perimetral,SF,7.5,0.0,0.0
1079,PORCHES,PRC-NEW-CEI-VNL,Porche Cielo Raso Vinil - Suministro e instalacion de panel de cielo falso ventilado o liso con canales de remate perimetrales,SF,6.2,0.0,0.0
1080,PORCHES,PRC-NEW-COL-06X,Porche Columna Estructural - Suministro e instalacion de poste portante 6x6 tratado con anclajes estructurales ocultos inferior y superior,EA,145.0,0.0,0.0
1081,PORCHES,PRC-NEW-COL-FBR,Porche Columna Fibra - Suministro e instalacion de columna arquitectonica redonda o cuadrada de fibra de vidrio portante de carga de 8 pulg,EA,320.0,0.0,0.0
1082,PORCHES,PRC-NEW-COL-WRP,Porche Columna Encamisado - Fabricacion e instalacion de forro/encamisado en PVC celular o madera con moldura de capitel y base en poste existente,EA,165.0,0.0,0.0
1083,PORCHES,PRC-NEW-SCR-TGT,"Porche Malla Sistema - Instalacion de sistema Screen Tight: base de vinil atornillada a montantes, malla tensada y moldura de tapa a presion",SF,4.5,0.0,0.0
1084,PORCHES,PRC-NEW-SCR-WOD,Porche Malla Madera - Colocacion tradicional de malla de fibra de vidrio fijada con grapas y asegurada con moldura de madera tratada (Screen stop),SF,3.85,0.0,0.0
1085,PORCHES,PRC-NEW-SCR-ALM,Porche Malla Perfil - Instalacion de perfiles tubulares de aluminio con estria y empaque de hule (Spline) para paneles desmontables,SF,5.25,0.0,0.0
1086,PORCHES,PRC-NEW-DOR-SCR,Porche Puerta Mosquitera - Suministro e instalacion de puerta mosquitera de madera o aluminio para porche con bisagras de resorte y pestillo,EA,225.0,0.0,0.0
1087,PORCHES,PRC-NEW-LBR-SCR,"Porche Malla Labor - Solo mano de obra para corte, estirado y tensado de malla mosquitera en vanos preparados",SF,2.1,0.0,0.0
1088,PORCHES,PRC-REP-PC-JCK,Porche Reparacion Apuntalamiento - Instalacion de poste temporal y gata mecanica para suspender techo durante cambio de columna,EA,135.0,0.0,0.0
1089,PORCHES,PRC-REP-PC-COL,Porche Reparacion Columna - Retiro de columna podrida y colocacion de nuevo poste de soporte 4x4 o 6x6 con base metalica separadora,EA,195.0,0.0,0.0
1090,PORCHES,PRC-REP-PC-BAS,Porche Reparacion Base - Suministro e instalacion de base de plinto / moldura inferior podrida en columna existente,EA,45.0,0.0,0.0
1091,PORCHES,PRC-REP-PC-SCR,Porche Reparacion Malla - Retiro de empaque viejo y reemplazo de malla mosquitera rota en 1 vano individual de porche hasta 4x8 pies,EA,55.0,0.0,0.0
1092,PORCHES,PRC-REP-PC-DOR,"Porche Reparacion Puerta - Ajuste, nivelacion, cambio de bisagras o reposicion de cierrapuertas en puerta mosquitera",EA,75.0,0.0,0.0
1093,PORCHES,PRC-REP-PC-CEI,Porche Reparacion Cielo - Parche o sustitucion puntual de duelas sueltas o danadas en cielo raso machihembrado hasta 20 SF,EA,95.0,0.0,0.0
1094,PORCHES,PRC-REP-STR-BEA,Porche Reparacion Viga - Sustitucion o refuerzo de viga cargadora frontal de techo de porche deteriorada por filtracion de canaleta,LF,26.0,0.0,0.0
1095,PORCHES,PRC-DEM-SCR-ALL,"Porche Demolicion - Retiro de sistema de mallas deterioradas, molduras viejas y limpieza de vanos de madera",SF,0.85,0.0,0.0
1096,PORCHES,PRC-DEM-TOT-SYS,Porche Demolicion - Desmonte completo de cerramientos y piso de porche deteriorado dejando la estructura limpia,SF,3.45,0.0,0.0
1097,PORCHES,PRC-REP-MIN-SVC,Porche Minimo Reparacion - Tarifa base minima de movilizacion para ajustes y reparaciones menores en porches residenciales,EA,150.0,0.0,0.0
1098,BODEGAS,EXT-SHD-SYS-STK,"Bodega Completa - Construccion integral en sitio (Stick-built) de bodega de madera: base elevada tratada, muros 2x4, tablero T1-11 o Hardie, techo a 2 aguas con teja asfaltica y puerta doble",SF,42.0,0.0,0.0
1099,BODEGAS,EXT-SHD-SYS-PRM,"Bodega Completa Premium - Bodega tipo taller/estudio con aislamiento en paredes/techo, ventanas de vinil, revestimiento a juego con la casa y puerta con cerradura de seguridad",SF,65.0,0.0,0.0
1100,BODEGAS,EXT-SHD-KIT-SML,Bodega Kit Ensamble - Solo armado y nivelacion de caseta prefabricada pequena de resina o metal (hasta 8x8 pies) sobre base preparada,EA,450.0,0.0,0.0
1101,BODEGAS,EXT-SHD-KIT-MED,Bodega Kit Ensamble - Armado completo de caseta prefabricada mediana de madera o resina (tipo 10x10 a 10x12 pies) con herrajes y techo,EA,750.0,0.0,0.0
1102,BODEGAS,EXT-SHD-KIT-LRG,Bodega Kit Ensamble - Armado de caseta prefabricada grande (12x16 pies o superior) incluyendo ensamble de cerchas y ajuste de puertas dobles,EA,1100.0,0.0,0.0
1103,BODEGAS,EXT-SHD-BAS-SKD,"Bodega Base Trineo - Preparacion de terreno con grava 57, bloques solidos de concreto y vigas de arrastre (Skids) 4x4 o 4x6 tratadas Ground Contact",SF,4.85,0.0,0.0
1104,BODEGAS,EXT-SHD-CNC-SLB,"Bodega Losa Concreto - Excavacion, encofrado y vaciado de losa monolítica de concreto de 4 pulg con borde engrosado perimetral y malla electrosoldada",SF,9.5,0.0,0.0
1105,BODEGAS,EXT-SHD-FLR-SUB,Bodega Subpiso - Entramado de piso con viguetas de madera tratada 2x6 a 12-16 pulg OC y tablero contrachapado de 3/4 pulg machihembrado fijado con tornillos,SF,7.2,0.0,0.0
1106,BODEGAS,EXT-SHD-FLR-LBR,Bodega Subpiso Labor - Solo mano de obra: ensamblado y nivelacion de estructura de piso y atornillado de contrachapado,SF,3.45,0.0,0.0
1107,BODEGAS,EXT-SHD-FRM-WAL,Bodega Muros Estructura - Armado y levantamiento de muros portantes de madera 2x4 a 16 pulg OC con soleras dobles superiores y dinteles,SF,4.5,0.0,0.0
1108,BODEGAS,EXT-SHD-FRM-TRU,Bodega Cerchas Techo - Fabricacion y montaje de cerchas o cabios triangulados 2x4 con tornapuntas para caida a dos aguas,EA,65.0,0.0,0.0
1109,BODEGAS,EXT-SHD-SHT-T11,Bodega Pared T1-11 - Suministro e instalacion de panel ranurado exterior T1-11 de madera tratada de 4x8 pies clavado a montantes,SF,5.65,0.0,0.0
1110,BODEGAS,EXT-SHD-ROF-ARC,"Bodega Techo Cubierta - Tablero OSB 7/16, fieltro sintetico, drip edge perimetral y teja asfaltica arquitectonica para techo de bodega",SF,3.85,0.0,0.0
1111,BODEGAS,EXT-SHD-DOR-DBL,"Bodega Puertas Dobles - Fabricacion e instalacion de juego de puertas dobles de madera de 4 a 6 pies de vano con refuerzo en Z, bisagras T-Hinge pesadas y aldaba con candado",EA,385.0,0.0,0.0
1112,BODEGAS,EXT-SHD-DOR-SGL,Bodega Puerta Simple - Fabricacion e instalacion de puerta peatonal de bodega de 3 pies con marco y cerrojo de manija,EA,220.0,0.0,0.0
1113,BODEGAS,EXT-SHD-DOR-LBR,"Bodega Puertas Labor - Solo mano de obra para ensamblado, colgado y ajuste de puertas de bodega suministradas",EA,140.0,0.0,0.0
1114,BODEGAS,EXT-SHD-RMP-WOD,Bodega Rampa Acceso - Fabricacion e instalacion de rampa inclinada de madera tratada de 4 a 5 pies de ancho para podadoras de montar y carretillas,EA,195.0,0.0,0.0
1115,BODEGAS,EXT-SHD-VNT-GAB,Bodega Ventilacion - Suministro e instalacion de rejilla de ventilacion exterior tipo piñon (Gable vent) de aluminio con cedazo antiroedores,EA,42.0,0.0,0.0
1116,BODEGAS,EXT-SHD-WND-SML,Bodega Ventana - Suministro e instalacion de ventana pequena fija o de guillotina de 18x24 o 24x36 pulg para iluminacion natural,EA,145.0,0.0,0.0
1117,BODEGAS,EXT-SHD-SHL-WOD,Bodega Repisas Interior - Fabricacion e instalacion de estanteria corrida de madera de 16 pulg de fondo con soportes para herramientas por pie lineal,LF,12.5,0.0,0.0
1118,BODEGAS,EXT-SHD-REP-LVL,Bodega Reparacion Nivelacion - Levantamiento con gata hidraulica de esquina o lateral de bodega hundida y colocacion de calzas de concreto,EA,185.0,0.0,0.0
1119,BODEGAS,EXT-SHD-REP-ROT,Bodega Reparacion Pudricion - Corte y reemplazo de seccion de madera podrida en solera o fondo de pared por pie lineal,LF,16.5,0.0,0.0
1120,BODEGAS,EXT-SHD-REP-DRS,"Bodega Reparacion Puertas - Desmonte, reajuste de escuadra, sustitucion de bisagras o cambio de cerrojo en puerta descolgada",EA,95.0,0.0,0.0
1121,BODEGAS,EXT-SHD-DEM-ALL,"Bodega Demolicion - Desarme manual completo de caseta de patio vieja, demolicion de piso y retiro de escombros en contenedor",SF,3.85,0.0,0.0
1124,ROOFING,1,Remoción de teja asfáltica (Tear-off) (20% waste),SQ,42.5,0.0,42.5
1125,ROOFING,2,Instalación de teja arquitectónica (con waste 15%),SQ,150.0,85.0,65.0
1126,ROOFING,RFG SBS,Techo - Sistema autoadherible SBS de 2 capas protectoras,SQ,140.0,95.0,45.0
1127,ROOFING,4,Starter Strip,LF,2.85,1.2,1.65
1128,ROOFING,5,Valley metal / Limahoya,LF,5.2,2.3,2.9
1129,ROOFING,6,Hips,LF,3.9,1.8,2.1
1130,ROOFING,8,Techo Metal - Suministro e instalacion de cumbrera,LF,12.0,6.0,6.0
1131,ROOFING,11,Rakes,LF,3.1,1.4,1.7
1132,ROOFING,EXT-SDG-TRM,Siding Flasheo - Tapajuntas metalico en Z (Z-Flash),LF,2.75,1.25,1.5
1133,CANALES,GUT 5IN REM,"Canales - Demolición y retiro de canales de lluvia 5""",LF,1.15,0.0,0.0
1134,CANALES,GUT 5IN INS,"Canales - Instalación de canales de lluvia 5"" de aluminio sin costura",LF,8.25,0.0,0.0
1135,CANALES,GUT 6IN REM,"Canales - Demolición y retiro de canales de lluvia 6""",LF,1.35,0.0,0.0
1136,CANALES,GUT 6IN INS,"Canales - Instalación de canales de lluvia 6"" de aluminio sin costura",LF,10.15,0.0,0.0
1137,CANALES,GUT DWN REM,Canales - Demolición y retiro de bajante pluvial / tubo de drenaje de gutter,LF,1.15,0.0,0.0
1138,CANALES,GUT DWN INS,Canales - Instalación de bajante pluvial / tubo de drenaje de gutter,LF,8.5,0.0,0.0
1139,CANALES,GUT EXT INS,Canales - Instalación de extensión de bajante pluvial,EA,24.5,0.0,0.0
1140,CANALES,GUT BLK INS,Canales - Instalación de bloque de salpicadura (Splash block),EA,18.75,0.0,0.0
1141,CANALES,GUT GRD REM,Canales - Demolición y retiro de protector de hojas (Gutter Guard),LF,0.65,0.0,0.0
1142,CANALES,GUT GRD INS,Canales - Instalación de protector de hojas (Gutter Guard),LF,4.85,0.0,0.0
1143,CANALES,GUT 5IN REM-EN,"Gutters - Remove 5"" seamless aluminum gutters",LF,1.15,0.0,0.0
1144,CANALES,GUT 5IN INS-EN,"Gutters - Install 5"" seamless aluminum gutters",LF,8.25,0.0,0.0
1145,CANALES,GUT 6IN REM-EN,"Gutters - Remove 6"" seamless aluminum gutters",LF,1.35,0.0,0.0
1146,CANALES,GUT 6IN INS-EN,"Gutters - Install 6"" seamless aluminum gutters",LF,10.15,0.0,0.0
1147,CANALES,GUT DWN REM-EN,Gutters - Remove aluminum downspout (drain pipe / water leader),LF,1.15,0.0,0.0
1148,CANALES,GUT DWN INS-EN,Gutters - Install aluminum downspout (drain pipe / water leader),LF,8.5,0.0,0.0
1149,CANALES,GUT EXT INS-EN,Gutters - Install aluminum downspout extension,EA,24.5,0.0,0.0
1150,CANALES,GUT BLK INS-EN,Gutters - Install splash block,EA,18.75,0.0,0.0
1151,CANALES,GUT GRD REM-EN,Gutters - Remove gutter guard / leaf screen,LF,0.65,0.0,0.0
1152,CANALES,GUT GRD INS-EN,Gutters - Install gutter guard / leaf screen,LF,4.85,0.0,0.0
